trip_distance,pickup_Longitude,pickup_Latitude,dropoff_Longitude,dropoff_Latitude,pickup_hour,fare_amount,shift_night
11.5,40.72584,-73.998,40.77445,-73.87332,7,37.0,0
5.7,40.72584,-73.998,40.7763,-73.95372,18,21.5,1
2.8,40.72584,-73.998,40.71025,-74.01672,12,12.0,0
2.0,40.72584,-73.998,40.7545,-73.98226,15,9.5,0
3.23,40.72584,-73.998,40.75221,-73.97251,17,15.0,0
0.55,40.72584,-73.998,40.7157,-73.98638,23,6.0,1
3.7,40.72584,-73.998,40.75859,-73.96793,20,15.5,1
0.4,40.72584,-73.998,40.72022,-74.00463,15,5.0,0
1.23,40.72584,-73.998,40.71395,-74.00764,20,6.5,1
1.08,40.72584,-73.998,40.73374,-74.00687,7,6.5,0
3.34,40.72584,-73.998,40.76362,-73.97244,19,13.5,1
0.54,40.72584,-73.998,40.71514,-74.00377,20,4.5,1
0.37,40.72584,-73.998,40.7318,-73.98911,15,4.0,0
2.13,40.72584,-73.998,40.75065,-73.99718,22,9.5,1
1.25,40.72584,-73.998,40.74187,-74.00052,12,9.0,0
1.7,40.72584,-73.998,40.71025,-74.01672,23,8.0,1
4.6,40.72584,-73.998,40.7763,-73.95372,5,15.0,0
1.2,40.72584,-73.998,40.7318,-73.98911,22,7.5,1
1.8,40.72584,-73.998,40.75065,-73.99718,19,8.0,1
1.95,40.72584,-73.998,40.73374,-74.00687,0,9.5,1
2.13,40.72584,-73.998,40.7545,-73.98226,2,9.5,1
3.4,40.72584,-73.998,40.76078,-73.97767,23,13.5,1
5.3,40.72584,-73.998,40.74589,-73.95751,2,16.0,1
0.2,40.72584,-73.998,40.71514,-74.00377,10,3.5,0
0.4,40.72584,-73.998,40.72584,-73.998,23,4.5,1
11.66,40.72584,-73.998,40.77445,-73.87332,15,41.0,0
1.2,40.72584,-73.998,40.7318,-73.98911,19,10.0,1
3.4,40.72584,-73.998,40.76362,-73.97244,23,15.0,1
0.65,40.72584,-73.998,40.72584,-73.998,12,5.5,0
3.0,40.72584,-73.998,40.76078,-73.97767,13,12.0,0
2.6,40.72584,-73.998,40.72584,-73.998,9,2.5,0
0.63,40.72584,-73.998,40.72022,-74.00463,10,5.0,0
2.55,40.72584,-73.998,40.71025,-74.01672,15,11.5,0
1.3,40.72584,-73.998,40.72633,-73.97861,22,6.5,1
1.3,40.72584,-73.998,40.72022,-74.00463,22,7.0,1
0.5,40.72584,-73.998,40.72584,-73.998,9,3.5,0
0.6,40.72584,-73.998,40.7318,-73.98911,23,4.0,1
3.9,40.72584,-73.998,40.7657,-73.98706,17,15.0,0
1.6,40.72584,-73.998,40.72633,-73.97861,22,8.5,1
4.7,40.72584,-73.998,40.76166,-73.95017,20,16.0,1
1.3,40.72584,-73.998,40.72633,-73.97861,22,8.0,1
2.15,40.72584,-73.998,40.75065,-73.99718,15,10.0,0
1.34,40.72584,-73.998,40.72633,-73.97861,23,8.5,1
4.9,40.72584,-73.998,40.7763,-73.95372,14,20.0,0
1.1,40.72584,-73.998,40.7318,-73.98911,20,11.0,1
1.15,40.72584,-73.998,40.73374,-74.00687,10,6.5,0
5.18,40.72584,-73.998,40.7657,-73.98706,22,21.0,1
1.2,40.72584,-73.998,40.7157,-73.98638,22,8.5,1
11.08,40.72584,-73.998,40.62194,-74.03009,22,31.5,1
1.61,40.72584,-73.998,40.71683,-74.01494,3,7.5,1
1.3,40.72584,-73.998,40.71395,-74.00764,22,7.5,1
1.54,40.72584,-73.998,40.72633,-73.97861,13,10.5,0
1.9,40.72584,-73.998,40.72633,-73.97861,21,9.0,1
1.2,40.72584,-73.998,40.7157,-73.98638,22,6.5,1
1.9,40.72584,-73.998,40.75065,-73.99718,23,7.5,1
0.96,40.72584,-73.998,40.74187,-74.00052,15,6.5,0
1.0,40.72584,-73.998,40.72584,-73.998,3,7.0,1
1.03,40.72584,-73.998,40.7157,-73.98638,18,6.5,1
1.6,40.72584,-73.998,40.7318,-73.98911,9,9.5,0
2.2,40.72584,-73.998,40.73374,-74.00687,10,10.5,0
1.08,40.72584,-73.998,40.73374,-74.00687,8,8.5,0
0.4,40.72584,-73.998,40.72584,-73.998,22,4.0,1
2.4,40.72584,-73.998,40.7545,-73.98226,18,10.5,1
0.37,40.72584,-73.998,40.74187,-74.00052,0,4.0,1
1.6,40.72584,-73.998,40.72633,-73.97861,13,8.0,0
0.65,40.72584,-73.998,40.72584,-73.998,8,4.0,0
1.5,40.72584,-73.998,40.74187,-74.00052,9,9.5,0
2.38,40.72584,-73.998,40.7545,-73.98226,16,11.5,0
3.5,40.72584,-73.998,40.75859,-73.96793,1,16.5,1
0.32,40.72584,-73.998,40.72584,-73.998,22,3.5,1
1.37,40.72584,-73.998,40.74187,-74.00052,10,8.5,0
4.8,40.72584,-73.998,40.7763,-73.95372,23,19.0,1
0.54,40.72584,-73.998,40.7318,-73.98911,18,3.5,1
1.0,40.72584,-73.998,40.73374,-74.00687,15,7.0,0
2.0,40.72584,-73.998,40.73374,-74.00687,9,10.0,0
1.33,40.72584,-73.998,40.71514,-74.00377,16,9.5,0
0.71,40.72584,-73.998,40.7318,-73.98911,17,7.0,0
2.25,40.72584,-73.998,40.73374,-74.00687,12,10.0,0
4.75,40.72584,-73.998,40.68259,-73.97928,22,18.5,1
1.2,40.72584,-73.998,40.75065,-73.99718,15,7.5,0
4.95,40.72584,-73.998,40.79173,-73.94396,20,19.5,1
2.51,40.72584,-73.998,40.75138,-73.99715,18,18.5,1
1.3,40.72584,-73.998,40.73374,-74.00687,15,8.0,0
3.1,40.72584,-73.998,40.75221,-73.97251,14,15.5,0
0.97,40.72584,-73.998,40.72022,-74.00463,12,6.5,0
1.08,40.72584,-73.998,40.75065,-73.99718,12,16.5,0
0.51,40.72584,-73.998,40.73374,-74.00687,9,4.0,0
3.62,40.72584,-73.998,40.71244,-73.95299,21,15.0,1
0.9,40.72584,-73.998,40.72584,-73.998,13,7.0,0
4.06,40.72584,-73.998,40.76939,-73.95871,9,21.0,0
3.63,40.72584,-73.998,40.76078,-73.97767,21,13.5,1
1.2,40.72584,-73.998,40.72022,-74.00463,17,6.0,0
1.6,40.72584,-73.998,40.74515,-73.9783,21,8.0,1
1.7,40.72584,-73.998,40.75065,-73.99718,9,10.5,0
1.2,40.72584,-73.998,40.7157,-73.98638,18,8.0,1
2.7,40.72584,-73.998,40.76078,-73.97767,13,18.5,0
0.85,40.72584,-73.998,40.72584,-73.998,1,7.5,1
1.5,40.72584,-73.998,40.74187,-74.00052,12,9.0,0
1.4,40.72584,-73.998,40.71683,-74.01494,13,7.0,0
2.7,40.72584,-73.998,40.68259,-73.97928,12,14.0,0
1.9,40.72584,-73.998,40.75221,-73.97251,15,10.5,0
1.2,40.72584,-73.998,40.7157,-73.98638,1,6.5,1
0.5,40.72584,-73.998,40.73374,-74.00687,12,4.5,0
1.47,40.72584,-73.998,40.70614,-74.00891,2,7.0,1
1.7,40.72584,-73.998,40.70968,-74.01284,12,9.5,0
1.7,40.72584,-73.998,40.7318,-73.98911,18,9.5,1
0.95,40.72584,-73.998,40.7318,-73.98911,2,6.5,1
2.7,40.72584,-73.998,40.69468,-73.96613,22,12.0,1
4.23,40.72584,-73.998,40.76939,-73.95871,22,17.5,1
3.1,40.72584,-73.998,40.75906,-73.98026,22,13.5,1
1.59,40.72584,-73.998,40.72633,-73.97861,1,8.5,1
1.7,40.72584,-73.998,40.72633,-73.97861,23,7.5,1
1.17,40.72584,-73.998,40.71683,-74.01494,12,8.0,0
1.48,40.72584,-73.998,40.72022,-74.00463,11,8.0,0
1.5,40.72584,-73.998,40.7157,-73.98638,22,9.0,1
2.3,40.72584,-73.998,40.75906,-73.98026,18,15.5,1
1.44,40.72584,-73.998,40.71395,-74.00764,16,8.0,0
2.97,40.72584,-73.998,40.75533,-73.99311,13,24.5,0
1.53,40.72584,-73.998,40.72633,-73.97861,1,8.0,1
1.6,40.72584,-73.998,40.73374,-74.00687,18,8.5,1
1.9,40.72584,-73.998,40.71514,-74.00377,15,9.5,0
2.41,40.72584,-73.998,40.75138,-73.99715,21,10.5,1
1.8,40.72584,-73.998,40.71025,-74.01672,19,8.5,1
1.5,40.72584,-73.998,40.73374,-74.00687,3,7.5,1
0.82,40.72584,-73.998,40.72584,-73.998,18,5.5,1
0.8,40.72584,-73.998,40.72022,-74.00463,22,5.5,1
2.08,40.72584,-73.998,40.7545,-73.98226,15,12.0,0
1.5,40.72584,-73.998,40.72584,-73.998,4,7.0,1
1.1,40.72584,-73.998,40.7318,-73.98911,3,5.5,1
3.92,40.72584,-73.998,40.76939,-73.95871,14,14.5,0
2.67,40.72584,-73.998,40.69463,-73.98972,5,9.0,0
1.72,40.72584,-73.998,40.75065,-73.99718,21,8.0,1
4.68,40.72584,-73.998,40.76166,-73.95017,23,16.0,1
0.73,40.72584,-73.998,40.71514,-74.00377,22,5.0,1
0.8,40.72584,-73.998,40.74187,-74.00052,8,5.5,0
1.1,40.72584,-73.998,40.72633,-73.97861,18,7.5,1
1.88,40.72584,-73.998,40.75031,-73.99298,23,11.5,1
0.35,40.72584,-73.998,40.72022,-74.00463,15,4.0,0
0.48,40.72584,-73.998,40.7157,-73.98638,1,4.0,1
1.71,40.72584,-73.998,40.71683,-74.01494,14,9.0,0
2.44,40.72584,-73.998,40.7545,-73.98226,21,11.0,1
5.3,40.72584,-73.998,40.70824,-74.01054,21,21.0,1
1.56,40.72584,-73.998,40.7157,-73.98638,1,8.0,1
8.72,40.72584,-73.998,40.64639,-73.9568,19,27.5,1
3.55,40.72584,-73.998,40.76474,-73.96314,0,13.5,1
1.8,40.72584,-73.998,40.72633,-73.97861,19,10.5,1
0.29,40.72584,-73.998,40.72584,-73.998,20,3.5,1
2.19,40.72584,-73.998,40.7545,-73.98226,15,14.0,0
1.65,40.72584,-73.998,40.75065,-73.99718,16,9.5,0
4.8,40.72584,-73.998,40.77601,-73.98269,12,22.0,0
2.5,40.72584,-73.998,40.7559,-73.97386,19,13.0,1
2.9,40.72584,-73.998,40.75138,-73.99715,21,12.5,1
1.47,40.72584,-73.998,40.74187,-74.00052,14,7.0,0
3.2,40.72584,-73.998,40.75859,-73.96793,21,12.5,1
2.92,40.72584,-73.998,40.75138,-73.99715,12,12.5,0
0.94,40.72584,-73.998,40.73374,-74.00687,23,6.0,1
0.8,40.72584,-73.998,40.72584,-73.998,7,5.5,0
17.42,40.72584,-73.998,40.77268,-73.74671,2,49.0,1
0.57,40.72584,-73.998,40.72584,-73.998,16,4.5,0
1.0,40.72584,-73.998,40.7157,-73.98638,22,6.0,1
2.9,40.72584,-73.998,40.71244,-73.95299,1,11.0,1
2.8,40.72584,-73.998,40.75479,-73.97495,16,15.5,0
2.5,40.72584,-73.998,40.75533,-73.99311,16,11.5,0
0.62,40.72584,-73.998,40.74187,-74.00052,2,5.5,1
3.1,40.72584,-73.998,40.76078,-73.97767,19,14.0,1
0.68,40.72584,-73.998,40.7157,-73.98638,14,5.5,0
0.76,40.72584,-73.998,40.74187,-74.00052,22,5.0,1
1.1,40.72584,-73.998,40.7318,-73.98911,20,6.5,1
2.94,40.72584,-73.998,40.75533,-73.99311,19,15.0,1
6.76,40.72584,-73.998,40.6626,-73.98678,18,25.0,1
2.29,40.72584,-73.998,40.70968,-74.01284,1,9.5,1
1.82,40.72584,-73.998,40.75031,-73.99298,21,7.5,1
3.1,40.72584,-73.998,40.76078,-73.97767,12,13.5,0
1.42,40.72584,-73.998,40.74187,-74.00052,19,7.5,1
0.7,40.72584,-73.998,40.7318,-73.98911,20,6.5,1
2.07,40.72584,-73.998,40.75031,-73.99298,15,10.0,0
0.45,40.72584,-73.998,40.72584,-73.998,12,4.0,0
1.9,40.72584,-73.998,40.74187,-74.00052,20,9.0,1
0.9,40.72584,-73.998,40.7318,-73.98911,20,5.5,1
0.6,40.72584,-73.998,40.74187,-74.00052,20,5.0,1
2.07,40.72584,-73.998,40.75065,-73.99718,10,10.5,0
2.5,40.72584,-73.998,40.72022,-74.00463,0,11.5,1
0.64,40.72584,-73.998,40.72584,-73.998,10,5.5,0
0.4,40.72584,-73.998,40.72584,-73.998,13,6.5,0
0.93,40.72584,-73.998,40.74187,-74.00052,14,6.0,0
1.5,40.72584,-73.998,40.73374,-74.00687,17,7.5,0
2.0,40.72584,-73.998,40.70824,-74.01054,21,9.5,1
1.49,40.72584,-73.998,40.72633,-73.97861,21,9.0,1
0.8,40.72584,-73.998,40.72022,-74.00463,10,6.5,0
2.07,40.72584,-73.998,40.75031,-73.99298,22,9.0,1
6.76,40.72584,-73.998,40.7446,-73.92027,21,23.0,1
0.8,40.72584,-73.998,40.74187,-74.00052,4,5.0,1
2.9,40.72584,-73.998,40.75778,-73.97249,18,13.5,1
2.1,40.72584,-73.998,40.75138,-73.99715,10,10.0,0
0.73,40.72584,-73.998,40.7157,-73.98638,16,6.0,0
2.1,40.72584,-73.998,40.71683,-74.01494,10,8.5,0
1.4,40.72584,-73.998,40.73374,-74.00687,1,7.5,1
4.9,40.72584,-73.998,40.68075,-73.94937,5,16.5,0
4.2,40.72584,-73.998,40.70187,-73.94235,0,16.5,1
4.9,40.72584,-73.998,40.70187,-73.94235,2,17.0,1
1.6,40.72584,-73.998,40.7318,-73.98911,14,8.5,0
0.8,40.72584,-73.998,40.7318,-73.98911,1,4.5,1
3.58,40.72584,-73.998,40.69463,-73.98972,21,12.5,1
1.95,40.72584,-73.998,40.72633,-73.97861,7,9.0,0
0.61,40.72584,-73.998,40.71514,-74.00377,17,4.5,0
2.0,40.72584,-73.998,40.71025,-74.01672,0,8.0,1
1.24,40.72584,-73.998,40.72022,-74.00463,17,7.0,0
1.5,40.72584,-73.998,40.7545,-73.98226,19,10.5,1
2.3,40.72584,-73.998,40.69468,-73.96613,14,10.5,0
0.9,40.72584,-73.998,40.74187,-74.00052,14,5.0,0
5.28,40.72584,-73.998,40.77601,-73.98269,23,21.5,1
0.83,40.72584,-73.998,40.7157,-73.98638,7,4.5,0
5.9,40.72584,-73.998,40.76931,-73.94993,14,23.5,0
1.52,40.72584,-73.998,40.71395,-74.00764,2,8.0,1
14.73,40.72584,-73.998,40.69995,-74.16405,11,62.0,0
0.4,40.72584,-73.998,40.72584,-73.998,23,4.0,1
1.79,40.72584,-73.998,40.75065,-73.99718,20,10.0,1
0.92,40.72584,-73.998,40.7318,-73.98911,2,5.0,1
1.5,40.72584,-73.998,40.72633,-73.97861,22,7.5,1
1.17,40.72584,-73.998,40.7318,-73.98911,9,7.5,0
1.18,40.72584,-73.998,40.75065,-73.99718,22,7.5,1
1.09,40.72584,-73.998,40.74187,-74.00052,22,9.5,1
1.17,40.72584,-73.998,40.7318,-73.98911,20,6.5,1
5.9,40.72584,-73.998,40.79857,-73.96659,2,19.5,1
1.6,40.72584,-73.998,40.7318,-73.98911,16,9.0,0
4.62,40.72584,-73.998,40.70187,-73.94235,1,17.5,1
2.61,40.72584,-73.998,40.75031,-73.99298,0,10.5,1
3.2,40.72584,-73.998,40.7584,-73.97203,15,15.0,0
2.3,40.72584,-73.998,40.75533,-73.99311,17,11.5,0
0.93,40.72584,-73.998,40.72584,-73.998,19,8.0,1
1.2,40.72584,-73.998,40.7157,-73.98638,0,6.5,1
8.38,40.72584,-73.998,40.81287,-73.93739,18,30.5,1
1.5,40.72584,-73.998,40.71683,-74.01494,18,7.5,1
10.5,40.72584,-73.998,40.83884,-73.94279,2,31.0,1
1.2,40.72584,-73.998,40.7318,-73.98911,23,6.5,1
0.78,40.72584,-73.998,40.7318,-73.98911,0,5.0,1
2.48,40.72584,-73.998,40.71244,-73.95299,21,11.5,1
2.35,40.72584,-73.998,40.7545,-73.98226,20,10.5,1
2.2,40.72584,-73.998,40.72584,-73.998,13,2.5,0
4.2,40.72584,-73.998,40.76939,-73.95871,18,18.0,1
0.62,40.72584,-73.998,40.72584,-73.998,18,5.0,1
5.1,40.72584,-73.998,40.72858,-73.94774,18,21.5,1
1.46,40.72584,-73.998,40.75065,-73.99718,18,6.5,1
1.5,40.72584,-73.998,40.72633,-73.97861,20,9.0,1
0.7,40.72584,-73.998,40.7157,-73.98638,0,4.5,1
1.4,40.72584,-73.998,40.72633,-73.97861,23,9.0,1
1.4,40.72584,-73.998,40.75065,-73.99718,13,11.5,0
1.26,40.72584,-73.998,40.74187,-74.00052,22,6.5,1
9.03,40.72584,-73.998,40.62821,-73.94627,17,37.5,0
4.3,40.72584,-73.998,40.7545,-73.98226,15,19.5,0
3.7,40.72584,-73.998,40.76474,-73.96314,14,21.0,0
0.96,40.72584,-73.998,40.7318,-73.98911,10,6.0,0
1.9,40.72584,-73.998,40.72633,-73.97861,17,10.0,0
1.1,40.72584,-73.998,40.73374,-74.00687,19,6.5,1
2.04,40.72584,-73.998,40.75138,-73.99715,16,9.0,0
5.3,40.72584,-73.998,40.77601,-73.98269,11,23.0,0
2.0,40.72584,-73.998,40.72633,-73.97861,22,10.0,1
10.8,40.72584,-73.998,40.64115,-74.01651,22,34.0,1
1.4,40.72584,-73.998,40.72633,-73.97861,12,8.0,0
1.39,40.72584,-73.998,40.7157,-73.98638,16,8.5,0
0.63,40.72584,-73.998,40.74187,-74.00052,21,4.5,1
0.99,40.72584,-73.998,40.7157,-73.98638,21,9.5,1
0.68,40.72584,-73.998,40.72022,-74.00463,20,4.0,1
2.8,40.72584,-73.998,40.70614,-74.00891,9,13.5,0
5.11,40.72584,-73.998,40.7763,-73.95372,8,20.0,0
4.3,40.72584,-73.998,40.77601,-73.98269,10,16.5,0
2.0,40.72584,-73.998,40.75065,-73.99718,15,13.0,0
5.8,40.72584,-73.998,40.77601,-73.98269,15,25.5,0
2.1,40.72584,-73.998,40.75221,-73.97251,1,9.0,1
4.27,40.72584,-73.998,40.7763,-73.95372,16,16.5,0
2.7,40.72584,-73.998,40.69463,-73.98972,22,11.5,1
1.0,40.72584,-73.998,40.71514,-74.00377,13,8.0,0
4.3,40.72584,-73.998,40.75778,-73.97249,16,21.0,0
0.96,40.72584,-73.998,40.7157,-73.98638,13,7.0,0
4.9,40.72584,-73.998,40.77555,-73.99035,20,20.0,1
0.3,40.72584,-73.998,40.74187,-74.00052,20,3.5,1
1.26,40.72584,-73.998,40.7318,-73.98911,10,7.0,0
0.6,40.72584,-73.998,40.72584,-73.998,10,5.0,0
3.5,40.72584,-73.998,40.75533,-73.99311,0,13.5,1
0.96,40.72584,-73.998,40.75065,-73.99718,23,6.0,1
2.1,40.72584,-73.998,40.72633,-73.97861,20,10.5,1
1.1,40.72584,-73.998,40.72633,-73.97861,19,7.5,1
0.1,40.72584,-73.998,40.72584,-73.998,22,5.0,1
6.32,40.72584,-73.998,40.7446,-73.92027,4,19.0,1
0.92,40.72584,-73.998,40.7157,-73.98638,20,9.5,1
2.7,40.72584,-73.998,40.75917,-73.97967,11,10.5,0
1.76,40.72584,-73.998,40.75031,-73.99298,8,6.5,0
3.8,40.72584,-73.998,40.67767,-74.00465,9,14.5,0
1.3,40.72584,-73.998,40.72633,-73.97861,5,6.5,0
2.51,40.72584,-73.998,40.74515,-73.9783,3,10.5,1
2.66,40.72584,-73.998,40.75778,-73.97249,14,19.0,0
0.5,40.72584,-73.998,40.74187,-74.00052,2,4.5,1
2.81,40.72584,-73.998,40.7545,-73.98226,18,14.0,1
11.64,40.72584,-73.998,40.86715,-73.9241,0,37.5,1
1.67,40.72584,-73.998,40.74187,-74.00052,21,10.5,1
1.0,40.72584,-73.998,40.72584,-73.998,23,5.5,1
3.43,40.72584,-73.998,40.75906,-73.98026,6,13.0,0
1.69,40.72584,-73.998,40.73374,-74.00687,22,8.5,1
0.6,40.72584,-73.998,40.72022,-74.00463,18,4.5,1
3.5,40.72584,-73.998,40.75533,-73.99311,20,13.0,1
5.3,40.72584,-73.998,40.79857,-73.96659,20,19.5,1
1.5,40.72584,-73.998,40.72633,-73.97861,0,8.5,1
10.1,40.72584,-73.998,40.83884,-73.94279,22,33.5,1
1.5,40.72584,-73.998,40.7318,-73.98911,17,9.0,0
3.13,40.72584,-73.998,40.69463,-73.98972,23,13.0,1
2.68,40.72584,-73.998,40.75065,-73.99718,23,11.5,1
2.9,40.72584,-73.998,40.7545,-73.98226,15,12.0,0
12.1,40.72584,-73.998,40.72092,-73.84611,23,39.5,1
3.2,40.72584,-73.998,40.75533,-73.99311,21,15.0,1
1.1,40.72584,-73.998,40.72022,-74.00463,15,7.0,0
0.8,40.72584,-73.998,40.7157,-73.98638,19,5.5,1
2.35,40.72584,-73.998,40.75065,-73.99718,21,9.5,1
1.87,40.72584,-73.998,40.75065,-73.99718,11,12.0,0
2.9,40.72584,-73.998,40.75479,-73.97495,7,12.0,0
5.93,40.72584,-73.998,40.74671,-73.93893,22,22.5,1
2.4,40.72584,-73.998,40.75221,-73.97251,13,15.0,0
1.45,40.72584,-73.998,40.75065,-73.99718,20,10.0,1
3.29,40.72584,-73.998,40.75221,-73.97251,17,16.0,0
5.52,40.72584,-73.998,40.74589,-73.95751,1,22.0,1
2.9,40.72584,-73.998,40.7559,-73.97386,20,12.5,1
0.6,40.72584,-73.998,40.72584,-73.998,22,4.5,1
3.8,40.72584,-73.998,40.76474,-73.96314,0,14.0,1
2.77,40.72584,-73.998,40.71244,-73.95299,12,13.0,0
4.11,40.72584,-73.998,40.76939,-73.95871,3,15.0,1
2.73,40.72584,-73.998,40.75906,-73.98026,22,12.0,1
0.5,40.72584,-73.998,40.72584,-73.998,12,5.0,0
3.2,40.72584,-73.998,40.7559,-73.97386,18,15.5,1
1.18,40.72584,-73.998,40.73374,-74.00687,18,8.0,1
2.5,40.72584,-73.998,40.69463,-73.98972,19,13.0,1
0.7,40.72584,-73.998,40.72022,-74.00463,12,8.5,0
4.91,40.72584,-73.998,40.6626,-73.98678,22,20.0,1
2.8,40.72584,-73.998,40.75533,-73.99311,23,10.5,1
2.52,40.72584,-73.998,40.75221,-73.97251,22,10.5,1
1.8,40.72584,-73.998,40.72633,-73.97861,23,9.0,1
1.1,40.72584,-73.998,40.74187,-74.00052,12,12.0,0
0.91,40.72584,-73.998,40.73374,-74.00687,16,5.5,0
0.85,40.72584,-73.998,40.71395,-74.00764,19,5.0,1
2.05,40.72584,-73.998,40.7545,-73.98226,12,11.0,0
2.23,40.72584,-73.998,40.75065,-73.99718,10,18.0,0
3.55,40.72584,-73.998,40.76078,-73.97767,13,16.0,0
0.48,40.72584,-73.998,40.72584,-73.998,14,4.5,0
2.67,40.72584,-73.998,40.75906,-73.98026,2,10.5,1
3.1,40.72584,-73.998,40.71244,-73.95299,14,14.0,0
3.7,40.72584,-73.998,40.76939,-73.95871,17,16.0,0
1.1,40.72584,-73.998,40.7318,-73.98911,9,8.0,0
2.4,40.72584,-73.998,40.75065,-73.99718,1,11.0,1
2.5,40.72584,-73.998,40.75138,-73.99715,19,12.0,1
0.46,40.72584,-73.998,40.72584,-73.998,14,4.0,0
3.3,40.72584,-73.998,40.75859,-73.96793,1,13.5,1
1.0,40.72584,-73.998,40.7318,-73.98911,9,6.0,0
2.9,40.72584,-73.998,40.7157,-73.98638,19,15.0,1
0.7,40.72584,-73.998,40.7318,-73.98911,0,7.0,1
4.03,40.72584,-73.998,40.76939,-73.95871,0,14.0,1
2.4,40.72584,-73.998,40.75138,-73.99715,10,11.0,0
3.5,40.72584,-73.998,40.7657,-73.98706,3,12.0,1
1.51,40.72584,-73.998,40.7157,-73.98638,20,12.0,1
1.05,40.72584,-73.998,40.7318,-73.98911,21,5.5,1
0.6,40.72584,-73.998,40.74187,-74.00052,23,4.0,1
5.1,40.72584,-73.998,40.70187,-73.94235,0,24.0,1
6.09,40.72584,-73.998,40.77238,-73.92611,20,24.0,1
1.4,40.72584,-73.998,40.75065,-73.99718,19,8.0,1
1.4,40.72584,-73.998,40.75065,-73.99718,21,7.0,1
0.6,40.72584,-73.998,40.74187,-74.00052,16,4.0,0
1.2,40.72584,-73.998,40.7318,-73.98911,18,7.0,1
4.24,40.72584,-73.998,40.72858,-73.94774,22,14.5,1
3.34,40.72584,-73.998,40.7657,-73.98706,4,12.5,1
3.03,40.72584,-73.998,40.76078,-73.97767,20,13.5,1
2.66,40.72584,-73.998,40.69463,-73.98972,19,10.5,1
3.15,40.72584,-73.998,40.75859,-73.96793,22,12.5,1
1.55,40.72584,-73.998,40.71683,-74.01494,20,7.5,1
4.99,40.72584,-73.998,40.77601,-73.98269,18,21.0,1
2.7,40.72584,-73.998,40.75138,-73.99715,18,10.5,1
0.7,40.72584,-73.998,40.7318,-73.98911,7,5.0,0
0.8,40.72584,-73.998,40.7318,-73.98911,8,7.0,0
1.8,40.72584,-73.998,40.71683,-74.01494,22,8.0,1
2.26,40.72584,-73.998,40.75221,-73.97251,13,10.5,0
1.0,40.72584,-73.998,40.7157,-73.98638,2,7.0,1
5.88,40.72584,-73.998,40.79173,-73.94396,23,22.0,1
1.3,40.72584,-73.998,40.70968,-74.01284,19,7.5,1
0.9,40.72584,-73.998,40.7318,-73.98911,4,5.5,1
0.3,40.72584,-73.998,40.72584,-73.998,14,4.0,0
2.96,40.72584,-73.998,40.7584,-73.97203,23,13.0,1
0.9,40.72584,-73.998,40.7157,-73.98638,12,7.0,0
13.6,40.72584,-73.998,40.59866,-73.99636,1,38.5,1
2.8,40.72584,-73.998,40.69463,-73.98972,15,12.5,0
1.5,40.72584,-73.998,40.7318,-73.98911,18,9.5,1
1.5,40.72584,-73.998,40.7318,-73.98911,23,7.5,1
0.82,40.72584,-73.998,40.7157,-73.98638,18,6.0,1
2.6,40.72584,-73.998,40.75221,-73.97251,20,12.5,1
1.67,40.72584,-73.998,40.75065,-73.99718,16,8.5,0
3.2,40.72584,-73.998,40.75138,-73.99715,22,16.0,1
0.9,40.72584,-73.998,40.75065,-73.99718,19,6.0,1
1.56,40.72584,-73.998,40.75031,-73.99298,16,8.0,0
1.0,40.72584,-73.998,40.72584,-73.998,19,6.5,1
5.7,40.72584,-73.998,40.76474,-73.96314,0,21.0,1
3.95,40.72584,-73.998,40.76474,-73.96314,21,14.5,1
1.1,40.72584,-73.998,40.72633,-73.97861,18,8.0,1
2.22,40.72584,-73.998,40.7545,-73.98226,11,8.5,0
0.94,40.72584,-73.998,40.7157,-73.98638,12,7.0,0
4.05,40.72584,-73.998,40.75031,-73.99298,10,19.5,0
3.04,40.72584,-73.998,40.71244,-73.95299,22,13.0,1
1.39,40.72584,-73.998,40.71683,-74.01494,15,8.0,0
0.84,40.72584,-73.998,40.7318,-73.98911,21,8.0,1
0.63,40.72584,-73.998,40.7318,-73.98911,21,5.5,1
0.7,40.72584,-73.998,40.7318,-73.98911,16,4.5,0
2.8,40.72584,-73.998,40.75138,-73.99715,21,13.0,1
3.4,40.72584,-73.998,40.68259,-73.97928,0,13.5,1
10.75,40.72022,-74.00463,40.72652,-73.8615,0,32.5,1
1.0,40.72022,-74.00463,40.72584,-73.998,20,6.5,1
2.14,40.72022,-74.00463,40.75065,-73.99718,13,13.0,0
5.51,40.72022,-74.00463,40.6626,-73.98678,6,17.0,0
1.7,40.72022,-74.00463,40.7318,-73.98911,0,8.0,1
0.91,40.72022,-74.00463,40.74187,-74.00052,18,5.5,1
0.74,40.72022,-74.00463,40.71395,-74.00764,19,4.5,1
3.95,40.72022,-74.00463,40.75533,-73.99311,2,13.0,1
0.58,40.72022,-74.00463,40.72584,-73.998,12,4.5,0
0.9,40.72022,-74.00463,40.7157,-73.98638,18,7.5,1
1.71,40.72022,-74.00463,40.70824,-74.01054,23,8.0,1
1.02,40.72022,-74.00463,40.71025,-74.01672,16,5.5,0
0.4,40.72022,-74.00463,40.72022,-74.00463,14,3.5,0
0.71,40.72022,-74.00463,40.71395,-74.00764,20,5.0,1
1.86,40.72022,-74.00463,40.74187,-74.00052,14,10.5,0
